searchterm,user,date,retweets,Polarity Score
b'Papa Johns',b'',2018-04-06,b'0',0.4
b'Papa Johns',b'',2018-04-06,b'0',-1.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.21428571428571427
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.25
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',0.325
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.25
b'Papa Johns',b'',2018-04-06,b'0',5.551115123125783e-17
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',0.3333333333333333
b'Papa Johns',b'',2018-04-06,b'0',-0.1
b'Papa Johns',b'',2018-04-06,b'0',0.4375
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.975
b'Papa Johns',b'',2018-04-06,b'0',0.22499999999999998
b'Papa Johns',b'',2018-04-06,b'0',0.7
b'Papa Johns',b'',2018-04-06,b'0',0.19999999999999998
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.06527777777777782
b'Papa Johns',b'',2018-04-06,b'0',-1.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.5666666666666667
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.9
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.7
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',-0.05
b'Papa Johns',b'',2018-04-06,b'0',-0.5
b'Papa Johns',b'',2018-04-06,b'0',-0.25
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.3946428571428572
b'Papa Johns',b'',2018-04-06,b'15',1.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.25
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.4
b'Papa Johns',b'',2018-04-06,b'0',-1.0
b'Papa Johns',b'',2018-04-06,b'0',1.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.13636363636363635
b'Papa Johns',b'',2018-04-06,b'1',0.7999999999999999
b'Papa Johns',b'',2018-04-06,b'0',-0.05
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.390625
b'Papa Johns',b'',2018-04-06,b'0',-0.3341269841269841
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0982142857142857
b'Papa Johns',b'',2018-04-06,b'0',-0.35000000000000003
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.75
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'3',0.55
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.3181818181818182
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',0.0
b'Papa Johns',b'',2018-04-06,b'0',-0.25
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.7
b'Papa Johns',b'',2018-04-06,b'0',0.35
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.15000000000000002
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.15625
b'Papa Johns',b'',2018-04-06,b'0',0.15625
b'Papa Johns',b'',2018-04-06,b'0',0.1
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',1.0
b'Papa Johns',b'',2018-04-06,b'0',-0.4
b'Papa Johns',b'',2018-04-06,b'1',0.25
b'Papa Johns',b'',2018-04-06,b'0',0.06666666666666667
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'0',0.5
b'Papa Johns',b'',2018-04-06,b'0',0.75
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-06,b'1',0.25
b'Papa Johns',b'',2018-04-06,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'2',0.8
b'Papa Johns',b'',2018-04-08,b'1',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.05000000000000002
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',-0.3
b'Papa Johns',b'',2018-04-08,b'0',-0.625
b'Papa Johns',b'',2018-04-08,b'0',-0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1875
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.022222222222222213
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3875
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.0625
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',-0.03973063973063975
b'Papa Johns',b'',2018-04-08,b'0',-0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.7130681818181818
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.02500000000000001
b'Papa Johns',b'',2018-04-08,b'0',0.6083333333333334
b'Papa Johns',b'',2018-04-08,b'0',-0.4
b'Papa Johns',b'',2018-04-08,b'0',-0.8
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'10',0.25
b'Papa Johns',b'',2018-04-08,b'0',0.25
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',1.25
b'Papa Johns',b'',2018-04-08,b'0',0.01785714285714285
b'Papa Johns',b'',2018-04-08,b'0',0.3704545454545455
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5357142857142857
b'Papa Johns',b'',2018-04-08,b'0',0.45833333333333337
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.45089285714285715
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'4',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1875
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'2',0.9
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5166666666666666
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.1
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1875
b'Papa Johns',b'',2018-04-08,b'0',-0.05
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.04999999999999999
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'2',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.4619047619047619
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.16666666666666666
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'1',-0.23333333333333334
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.21666666666666667
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.15555555555555559
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-1.075
b'Papa Johns',b'',2018-04-08,b'0',0.1
b'Papa Johns',b'',2018-04-08,b'0',-0.6999999999999998
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.16666666666666666
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'26',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.4361666666666667
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.05
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'12',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'4',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'0',-0.10625
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',1.3898148148148148
b'Papa Johns',b'',2018-04-08,b'0',-0.325
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.30714285714285716
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'0',-0.22499999999999998
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1
b'Papa Johns',b'',2018-04-08,b'1',-0.2
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.10833333333333334
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',-0.15555555555555559
b'Papa Johns',b'',2018-04-08,b'0',0.1
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.6357142857142857
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1
b'Papa Johns',b'',2018-04-08,b'0',0.25
b'Papa Johns',b'',2018-04-08,b'0',-0.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.1
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5644444444444444
b'Papa Johns',b'',2018-04-08,b'0',-0.125
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.2619047619047619
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.425
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',0.35
b'Papa Johns',b'',2018-04-08,b'1',0.1
b'Papa Johns',b'',2018-04-08,b'0',-0.19375
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.19999999999999998
b'Papa Johns',b'',2018-04-08,b'0',-1.4
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.22500000000000003
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'1',0.5
b'Papa Johns',b'',2018-04-08,b'0',-0.2875
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'0',-0.020833333333333343
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-1.2326388888888888
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.13148148148148148
b'Papa Johns',b'',2018-04-08,b'0',0.13148148148148148
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.4
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.6999999999999998
b'Papa Johns',b'',2018-04-08,b'0',0.19166666666666665
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'0',0
b'Papa Johns',b'',2018-04-08,b'0',0.10000000000000003
b'Papa Johns',b'',2018-04-08,b'0',0.13636363636363635
b'Papa Johns',b'',2018-04-08,b'0',-0.6166666666666667
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',-0.19166666666666665
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',1.6
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.21249999999999997
b'Papa Johns',b'',2018-04-08,b'0',-0.15555555555555559
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',-0.02499999999999997
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.16666666666666663
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.3333333333333333
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.1
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',0.15
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.75
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'3',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3
b'Papa Johns',b'',2018-04-08,b'0',0.21428571428571427
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'13',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.8
b'Papa Johns',b'',2018-04-08,b'0',-0.35714285714285715
b'Papa Johns',b'',2018-04-08,b'0',0.6
b'Papa Johns',b'',2018-04-08,b'0',1.05
b'Papa Johns',b'',2018-04-08,b'0',1.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.10000000000000002
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'2',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.375
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.175
b'Papa Johns',b'',2018-04-08,b'0',0.44642857142857145
b'Papa Johns',b'',2018-04-08,b'0',-0.033333333333333326
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3
b'Papa Johns',b'',2018-04-08,b'2',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.25
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.2916666666666667
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',-0.3354166666666667
b'Papa Johns',b'',2018-04-08,b'0',1.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3
b'Papa Johns',b'',2018-04-08,b'0',0.6083333333333334
b'Papa Johns',b'',2018-04-08,b'0',-0.28125
b'Papa Johns',b'',2018-04-08,b'0',0.45833333333333337
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.4583333333333333
b'Papa Johns',b'',2018-04-08,b'0',0.11666666666666665
b'Papa Johns',b'',2018-04-08,b'0',-0.38392857142857145
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',-0.30000000000000004
b'Papa Johns',b'',2018-04-08,b'18',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.25
b'Papa Johns',b'',2018-04-08,b'0',0.05
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3839285714285714
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.18333333333333332
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.25
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',0.4
b'Papa Johns',b'',2018-04-08,b'0',0.3666666666666667
b'Papa Johns',b'',2018-04-08,b'0',0.039999999999999994
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.12500000000000006
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'0',0.27142857142857146
b'Papa Johns',b'',2018-04-08,b'0',-1.0
b'Papa Johns',b'',2018-04-08,b'0',-0.7142857142857143
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.3
b'Papa Johns',b'',2018-04-08,b'0',-0.4
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',1.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.35
b'Papa Johns',b'',2018-04-08,b'0',0.2
b'Papa Johns',b'',2018-04-08,b'0',0.2857142857142857
b'Papa Johns',b'',2018-04-08,b'0',-0.04999999999999999
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.15000000000000002
b'Papa Johns',b'',2018-04-08,b'0',0.7
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'1',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.59375
b'Papa Johns',b'',2018-04-08,b'0',-0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.25
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',-0.375
b'Papa Johns',b'',2018-04-08,b'0',-0.3
b'Papa Johns',b'',2018-04-08,b'0',0.2733333333333334
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.5
b'Papa Johns',b'',2018-04-08,b'0',0.0
b'Papa Johns',b'',2018-04-08,b'0',0.425
