Tag:,Freq:
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DeferredIncomeTaxExpenseBenefit_435EC0DCC2D2524E919FC508700AB836"" xlink:to=""lab_us-gaap_DeferredIncomeTaxExpenseBenefit_435EC0DCC2D2524E919FC508700AB836"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtDisclosureAbstract_572D03DD8F5D67C98BB6F24DD5B662EC_label_en-US"" xlink:label=""lab_us-gaap_DebtDisclosureAbstract_572D03DD8F5D67C98BB6F24DD5B662EC"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_DebtDisclosureAbstract"" xlink:label=""loc_us-gaap_DebtDisclosureAbstract_572D03DD8F5D67C98BB6F24DD5B662EC"" xlink:type=""locator"">",2
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtDisclosureAbstract_572D03DD8F5D67C98BB6F24DD5B662EC"" xlink:to=""lab_us-gaap_DebtDisclosureAbstract_572D03DD8F5D67C98BB6F24DD5B662EC"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218"" xlink:to=""lab_us-gaap_DebtInstrumentTable_15227549B48E119A1790F24DD5B63218"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3_terseLabel_en-US"" xlink:label=""lab_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3_label_en-US"" xlink:label=""lab_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3"" xlink:to=""lab_us-gaap_LongtermDebtTypeAxis_3D42F6285D27A9797C90F24DD5B6DBC3"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2_terseLabel_en-US"" xlink:label=""lab_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2_label_en-US"" xlink:label=""lab_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2"" xlink:to=""lab_us-gaap_LongtermDebtTypeDomain_424589C0A2377D0F71D8F24DD5B60AF2"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3_terseLabel_en-US"" xlink:label=""lab_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3_label_en-US"" xlink:label=""lab_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3"" xlink:to=""lab_us-gaap_SeniorNotesMember_D5D7589781175C88E507F24DD5B6E2F3"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E_terseLabel_en-US"" xlink:label=""lab_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E_label_en-US"" xlink:label=""lab_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E"" xlink:to=""lab_us-gaap_LineOfCreditMember_28643392D3281A096333F24DD5B6568E"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2_terseLabel_en-US"" xlink:label=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2_label_en-US"" xlink:label=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2_documentation_en-US"" xlink:label=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2"" xlink:to=""lab_amzn_OtherLongTermDebtMember_D798890D8B32018D23F9F24DD5B66BE2"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624_terseLabel_en-US"" xlink:label=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624_label_en-US"" xlink:label=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624_documentation_en-US"" xlink:label=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624"" xlink:to=""lab_amzn_Amazon.comInc.Member_E4EBEF11775AB7273C6CF24DD5B6E624"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4_terseLabel_en-US"" xlink:label=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4_label_en-US"" xlink:label=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4_documentation_en-US"" xlink:label=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4"" xlink:to=""lab_amzn_WholeFoodsMarketInc.Member_9064D33BD522C9A738A4F24DD5B61DF4"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55"" xlink:to=""lab_us-gaap_DebtInstrumentAxis_78FFD133086B804F7CA2F24DD5B64F55"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8"" xlink:to=""lab_us-gaap_DebtInstrumentNameDomain_CD40F0097A8E26ECFF81F24DD5B6FEC8"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED"" xlink:to=""lab_amzn_SeniorUnsecuredNotesTwoPointSixPercentDueDecemberFifthTwoThousandNineteenMember_D298899E57F5FBEB9D62F24DD5B657ED"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC"" xlink:to=""lab_amzn_SeniorUnsecuredNotesOnePointNinePercentDueAugustTwentyFirstTwoThousandTwentyMemberMember_0484D0B52726A54C8ADFF24DD5B6CBFC"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1"" xlink:to=""lab_amzn_SeniorUnsecuredNotesThreePointThreePercentDueDecemberFifthTwoThousandTwentyOneMember_F0C2D04E57D08B9C693CF24DD5B632D1"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61"" xlink:to=""lab_amzn_SeniorUnsecuredNotesTwoPointFivePercentDueNovemberTwentyNineTwoThousandTwentyTwoMember_3050CD4A3B9EA2121AAAF24DD5B60F61"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323"" xlink:to=""lab_amzn_SeniorUnsecuredNotesTwoPointFourPercentDueFebruaryTwentySecondTwoThousandTwentyThreeMember_68BA6A9BB54E9CE1CCB9F24DD5B69323"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F"" xlink:to=""lab_amzn_SeniorUnsecuredNotesTwoPointEightPercentDueAugustTwentySecondTwoThousandTwentyFourMember_EA683F616E293BEE6E06F24DD5B6406F"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3"" xlink:to=""lab_amzn_SeniorUnsecuredNotesThreePointEightPercentDueDecemberFifthTwoThousandTwentyFourMember_D8B48B65AD03FEB63D47F24DD5B679A3"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474"" xlink:to=""lab_amzn_SeniorUnsecuredNotesFivePointTwoPercentDueDecemberThirdTwoThousandTwentyFiveMember_59536A8CD39576CB657EF24DD5B61474"" xlink:type=""arc"">",1
